 ,Area,Mean,Min,Max,X,Y
2272,0.000,29,29,29,7.044,5.201
2273,0.000,37,37,37,7.012,5.275
2274,0.000,72,72,72,7.194,5.250
2275,0.000,37,37,37,7.171,5.326
2276,0.000,48,48,48,7.391,5.315
2277,0.000,45,45,45,7.120,5.394
2278,0.000,42,42,42,7.007,5.356
2279,0.000,31,31,31,6.898,5.370
2280,0.000,43,43,43,7.039,5.512
2281,0.000,42,42,42,7.019,5.567
2282,0.000,44,44,44,7.141,5.516
2283,0.000,36,36,36,7.130,5.725
2284,0.000,36,36,36,7.257,5.498
2285,0.000,45,45,45,7.410,5.458
2286,0.000,40,40,40,7.287,5.273
2287,0.000,37,37,37,7.377,5.171
2288,0.000,31,31,31,7.394,5.032
2289,0.000,54,54,54,7.472,5.120
2290,0.000,27,27,27,7.495,5.252
2291,0.000,34,34,34,7.606,5.294
2292,0.000,28,28,28,7.799,5.410
2293,0.000,22,22,22,7.750,5.549
2294,0.000,26,26,26,7.572,5.479
2295,0.000,26,26,26,7.579,5.646
2296,0.000,39,39,39,7.604,5.727
2297,0.000,52,52,52,7.708,5.681
2298,0.000,45,45,45,7.708,5.900
2299,0.000,38,38,38,7.273,5.815
2300,0.000,50,50,50,6.938,2.847
2301,0.000,32,32,32,6.852,2.889
2302,0.000,32,32,32,6.208,3.019
2303,0.000,23,23,23,6.483,3.339
2304,0.000,43,43,43,6.877,2.807
2305,0.000,71,71,71,6.908,2.740
2306,0.000,55,55,55,7.007,2.842
2307,0.000,46,46,46,7.181,2.738
2308,0.000,45,45,45,7.035,2.660
2309,0.000,55,55,55,6.951,2.587
2310,0.000,56,56,56,6.948,2.502
2311,0.000,26,26,26,6.818,2.464
2312,0.000,22,22,22,6.812,2.639
2313,0.000,39,39,39,7.165,2.623
2314,0.000,27,27,27,7.080,2.552
2315,0.000,48,48,48,7.257,2.769
2316,0.000,48,48,48,7.363,2.707
2317,0.000,29,29,29,7.425,2.806
2318,0.000,44,44,44,7.339,2.868
2319,0.000,52,52,52,7.434,2.913
2320,0.000,48,48,48,7.505,2.889
2321,0.000,45,45,45,7.436,2.997
2322,0.000,21,21,21,7.316,3.076
2323,0.000,23,23,23,7.167,3.076
2324,0.000,20,20,20,7.493,3.082
2325,0.000,28,28,28,7.533,2.965
2326,0.000,24,24,24,7.618,3.118
2327,0.000,55,55,55,7.604,3.036
2328,0.000,63,63,63,7.649,2.918
2329,0.000,22,22,22,7.734,2.906
2330,0.000,46,46,46,7.877,2.880
2331,0.000,36,36,36,7.682,2.767
2332,0.000,37,37,37,7.604,2.774
2333,0.000,48,48,48,7.547,2.701
2334,0.000,31,31,31,7.568,2.599
2335,0.000,29,29,29,7.674,2.613
2336,0.000,38,38,38,7.714,2.519
2337,0.000,45,45,45,7.677,2.481
2338,0.000,37,37,37,7.720,2.425
2339,0.000,39,39,39,7.484,2.483
2340,0.000,45,45,45,7.451,2.545
2341,0.000,50,50,50,7.391,2.479
2342,0.000,43,43,43,7.290,2.498
2343,0.000,49,49,49,7.247,2.448
2344,0.000,42,42,42,7.280,2.389
2345,0.000,45,45,45,7.224,2.340
2346,0.000,38,38,38,7.021,2.413
2347,0.000,24,24,24,6.913,2.378
2348,0.000,30,30,30,6.917,2.297
2349,0.000,40,40,40,6.911,2.214
2350,0.000,34,34,34,7.002,2.219
2351,0.000,73,73,73,6.962,2.148
2352,0.000,46,46,46,6.915,2.101
2353,0.000,50,50,50,7.047,1.993
2354,0.000,35,35,35,7.083,2.118
2355,0.000,31,31,31,7.160,2.148
2356,0.000,50,50,50,7.240,2.130
2357,0.000,45,45,45,7.349,2.127
2358,0.000,52,52,52,7.370,2.248
2359,0.000,36,36,36,7.497,2.340
2360,0.000,26,26,26,7.128,2.019
2361,0.000,49,49,49,6.887,1.932
2362,0.000,36,36,36,7.137,1.931
2363,0.000,23,23,23,7.212,1.967
2364,0.000,50,50,50,7.394,1.931
2365,0.000,39,39,39,7.326,1.913
2366,0.000,28,28,28,7.431,1.997
2367,0.000,42,42,42,7.505,2.054
2368,0.000,42,42,42,7.564,1.970
2369,0.000,40,40,40,7.674,1.998
2370,0.000,40,40,40,7.627,2.135
2371,0.000,44,44,44,7.693,2.188
2372,0.000,33,33,33,7.715,2.163
2373,0.000,36,36,36,7.799,2.212
2374,0.000,34,34,34,7.684,2.292
2375,0.000,24,24,24,7.903,1.993
2376,0.000,37,37,37,7.885,2.686
2377,0.000,37,37,37,7.873,2.635
2378,0.000,49,49,49,8.068,2.786
2379,0.000,50,50,50,8.049,2.842
2380,0.000,42,42,42,8.035,2.910
2381,0.000,36,36,36,8.024,2.981
2382,0.000,32,32,32,7.479,3.500
2383,0.000,41,41,41,7.287,3.586
2384,0.000,26,26,26,7.359,3.641
2385,0.000,25,25,25,7.060,3.685
2386,0.000,41,41,41,7.426,3.701
2387,0.000,36,36,36,7.574,3.676
2388,0.000,38,38,38,7.623,3.639
2389,0.000,47,47,47,7.616,3.560
2390,0.000,52,52,52,7.572,3.472
2391,0.000,47,47,47,7.632,3.472
2392,0.000,24,24,24,7.611,3.377
2393,0.000,36,36,36,7.789,3.259
2394,0.000,27,27,27,7.796,3.354
2395,0.000,22,22,22,7.701,3.347
2396,0.000,31,31,31,7.727,3.535
2397,0.000,60,60,60,7.736,3.711
2398,0.000,44,44,44,7.611,3.838
2399,0.000,38,38,38,7.692,3.843
2400,0.000,38,38,38,7.914,3.560
2401,0.000,41,41,41,7.933,3.648
2402,0.000,22,22,22,8.053,3.579
2403,0.000,40,40,40,8.009,3.731
2404,0.000,37,37,37,8.132,3.757
2405,0.000,40,40,40,8.000,3.873
2406,0.000,34,34,34,7.905,3.831
2407,0.000,55,55,55,8.132,3.949
2408,0.000,30,30,30,7.859,3.894
2409,0.000,28,28,28,7.863,4.025
2410,0.000,32,32,32,7.956,4.079
2411,0.000,31,31,31,7.824,4.088
2412,0.000,25,25,25,7.736,4.081
2413,0.000,26,26,26,7.727,3.965
2414,0.000,32,32,32,7.780,4.199
2415,0.000,22,22,22,7.861,4.222
2416,0.000,63,63,63,8.248,3.294
2417,0.000,44,44,44,8.160,3.380
2418,0.000,28,28,28,8.083,3.417
2419,0.000,39,39,39,8.174,3.292
2420,0.000,29,29,29,8.095,3.269
2421,0.000,17,17,17,8.000,3.243
2422,0.000,23,23,23,8.032,3.185
2423,0.000,27,27,27,7.838,3.211
2424,0.000,54,54,54,7.713,3.132
2425,0.000,53,53,53,8.285,2.977
2426,0.000,52,52,52,8.275,3.197
2427,0.000,33,33,33,8.278,3.127
2428,0.000,21,21,21,8.178,3.120
2429,0.000,45,45,45,8.403,3.199
2430,0.000,36,36,36,8.449,3.090
2431,0.000,51,51,51,8.507,3.039
2432,0.000,40,40,40,8.431,3.032
2433,0.000,32,32,32,8.558,3.106
2434,0.000,32,32,32,8.556,3.215
2435,0.000,24,24,24,8.329,3.356
2436,0.000,24,24,24,8.359,3.435
2437,0.000,42,42,42,8.368,3.528
2438,0.000,22,22,22,8.380,3.574
2439,0.000,23,23,23,8.315,3.560
2440,0.000,15,15,15,8.127,3.507
2441,0.000,44,44,44,8.438,3.488
2442,0.000,26,26,26,8.315,3.662
2443,0.000,36,36,36,8.333,3.810
2444,0.000,30,30,30,8.250,3.884
2445,0.000,40,40,40,8.505,3.905
2446,0.000,53,53,53,8.609,3.891
2447,0.000,33,33,33,8.637,4.049
2448,0.000,46,46,46,8.532,4.051
2449,0.000,28,28,28,8.498,4.185
2450,0.000,39,39,39,8.738,4.090
2451,0.000,39,39,39,8.486,4.285
2452,0.000,25,25,25,8.769,4.234
2453,0.000,25,25,25,8.949,4.264
2454,0.000,34,34,34,9.019,4.144
2455,0.000,38,38,38,8.931,4.062
2456,0.000,42,42,42,8.949,3.935
2457,0.000,27,27,27,9.086,4.009
2458,0.000,48,48,48,9.134,4.113
2459,0.000,46,46,46,9.194,4.109
2460,0.000,42,42,42,9.194,4.153
2461,0.000,43,43,43,9.201,4.294
2462,0.000,61,61,61,8.440,2.317
2463,0.000,28,28,28,8.130,2.648
2464,0.000,43,43,43,8.382,2.859
2465,0.000,24,24,24,8.488,2.863
2466,0.000,24,24,24,8.637,2.863
2467,0.000,34,34,34,8.514,2.706
2468,0.000,44,44,44,8.627,2.625
2469,0.000,30,30,30,8.801,2.609
2470,0.000,25,25,25,8.708,2.701
2471,0.000,36,36,36,8.887,2.752
2472,0.000,39,39,39,8.655,3.072
2473,0.000,26,26,26,8.738,2.944
2474,0.000,28,28,28,8.866,3.049
2475,0.000,46,46,46,8.801,3.125
2476,0.000,37,37,37,8.944,3.188
2477,0.000,31,31,31,9.069,3.215
2478,0.000,43,43,43,9.116,3.275
2479,0.000,50,50,50,9.215,3.248
2480,0.000,37,37,37,9.234,3.127
2481,0.000,38,38,38,9.243,2.991
2482,0.000,52,52,52,9.144,2.817
2483,0.000,52,52,52,9.289,2.641
2484,0.000,37,37,37,8.655,3.218
2485,0.000,41,41,41,8.738,3.262
2486,0.000,63,63,63,8.833,3.387
2487,0.000,51,51,51,8.880,3.359
2488,0.000,40,40,40,8.613,3.472
2489,0.000,31,31,31,8.741,3.530
2490,0.000,64,64,64,8.671,3.704
2491,0.000,31,31,31,9.167,3.819
2492,0.000,39,39,39,9.282,3.792
2493,0.000,43,43,43,9.289,3.736
2494,0.000,44,44,44,9.294,3.671
2495,0.000,28,28,28,9.264,3.620
2496,0.000,42,42,42,9.310,3.597
2497,0.000,31,31,31,9.250,3.863
2498,0.000,32,32,32,9.289,3.931
2499,0.000,20,20,20,9.252,4.002
2500,0.000,39,39,39,9.262,3.463
2501,0.000,36,36,36,9.100,3.468
2502,0.000,33,33,33,9.062,3.546
2503,0.000,31,31,31,9.032,3.421
2504,0.000,41,41,41,8.940,3.500
2505,0.000,52,52,52,8.870,3.456
2506,0.000,33,33,33,8.938,3.734
2507,0.000,23,23,23,8.808,3.639
2508,0.000,21,21,21,8.956,3.618
2509,0.000,27,27,27,8.884,4.116
2510,0.000,48,48,48,7.072,1.681
2511,0.000,51,51,51,6.968,1.678
2512,0.000,41,41,41,6.884,1.799
2513,0.000,22,22,22,6.979,1.792
2514,0.000,18,18,18,6.977,1.873
2515,0.000,25,25,25,7.095,1.794
2516,0.000,24,24,24,7.069,1.889
2517,0.000,37,37,37,7.245,1.720
2518,0.000,43,43,43,7.252,1.602
2519,0.000,38,38,38,7.132,1.572
2520,0.000,39,39,39,7.343,1.537
2521,0.000,45,45,45,7.343,1.451
2522,0.000,28,28,28,7.176,1.410
2523,0.000,43,43,43,7.067,1.396
2524,0.000,17,17,17,6.951,1.229
2525,0.000,27,27,27,7.005,1.229
2526,0.000,31,31,31,7.090,1.292
2527,0.000,30,30,30,7.169,1.282
2528,0.000,35,35,35,7.278,1.234
2529,0.000,37,37,37,7.350,1.280
2530,0.000,31,31,31,7.329,1.150
2531,0.000,47,47,47,7.264,1.074
2532,0.000,33,33,33,7.109,1.095
2533,0.000,45,45,45,7.484,1.722
2534,0.000,58,58,58,7.472,1.606
2535,0.000,57,57,57,7.488,1.458
2536,0.000,60,60,60,7.567,1.377
2537,0.000,58,58,58,7.593,1.470
2538,0.000,36,36,36,7.606,1.697
2539,0.000,48,48,48,7.748,1.715
2540,0.000,40,40,40,7.852,1.873
2541,0.000,26,26,26,7.711,1.806
2542,0.000,41,41,41,6.912,0.375
2543,0.000,47,47,47,6.949,0.544
2544,0.000,29,29,29,6.949,0.755
2545,0.000,47,47,47,6.965,0.852
2546,0.000,59,59,59,7.125,0.701
2547,0.000,29,29,29,7.127,0.542
2548,0.000,44,44,44,7.157,0.428
2549,0.000,42,42,42,7.079,0.370
2550,0.000,55,55,55,7.035,0.199
2551,0.000,39,39,39,7.125,0.229
2552,0.000,33,33,33,7.051,0.120
2553,0.000,48,48,48,7.333,0.384
2554,0.000,42,42,42,7.463,0.509
2555,0.000,49,49,49,7.613,0.424
2556,0.000,28,28,28,7.514,0.419
2557,0.000,47,47,47,7.287,0.544
2558,0.000,53,53,53,7.255,0.620
2559,0.000,33,33,33,7.356,0.664
2560,0.000,31,31,31,7.412,0.736
2561,0.000,39,39,39,7.493,0.704
2562,0.000,40,40,40,7.278,0.861
2563,0.000,55,55,55,7.421,0.859
2564,0.000,53,53,53,7.486,0.866
2565,0.000,51,51,51,7.405,1.113
2566,0.000,33,33,33,7.481,1.049
2567,0.000,38,38,38,7.618,1.021
2568,0.000,45,45,45,7.815,1.023
2569,0.000,38,38,38,7.609,0.822
2570,0.000,47,47,47,7.729,0.815
2571,0.000,50,50,50,7.856,0.863
2572,0.000,34,34,34,7.836,0.664
2573,0.000,39,39,39,7.694,0.613
2574,0.000,53,53,53,7.838,0.435
2575,0.000,53,53,53,7.921,0.150
2576,0.000,47,47,47,7.586,0.222
2577,0.000,38,38,38,7.521,0.220
2578,0.000,34,34,34,7.350,0.148
2579,0.000,32,32,32,7.287,0.275
2580,0.000,39,39,39,8.113,0.257
2581,0.000,41,41,41,8.130,0.338
2582,0.000,42,42,42,8.241,0.350
2583,0.000,47,47,47,8.294,0.433
2584,0.000,38,38,38,8.185,0.558
2585,0.000,45,45,45,8.044,0.625
2586,0.000,42,42,42,8.164,0.773
2587,0.000,33,33,33,8.023,0.361
2588,0.000,24,24,24,7.938,0.516
2589,0.000,26,26,26,7.912,0.576
2590,0.000,22,22,22,8.014,1.035
2591,0.000,48,48,48,7.836,1.289
2592,0.000,32,32,32,7.681,1.350
2593,0.000,35,35,35,7.764,1.449
2594,0.000,26,26,26,7.854,1.509
2595,0.000,37,37,37,7.697,1.222
2596,0.000,48,48,48,7.537,1.264
2597,0.000,53,53,53,8.192,1.014
2598,0.000,50,50,50,8.502,0.711
2599,0.000,57,57,57,8.419,0.653
2600,0.000,51,51,51,8.903,0.576
2601,0.000,36,36,36,8.465,1.025
2602,0.000,44,44,44,8.329,1.199
2603,0.000,29,29,29,8.419,1.194
2604,0.000,61,61,61,8.620,1.083
2605,0.000,50,50,50,8.613,1.150
2606,0.000,41,41,41,8.766,1.264
2607,0.000,33,33,33,8.688,1.250
2608,0.000,29,29,29,8.569,1.301
2609,0.000,32,32,32,8.535,1.407
2610,0.000,32,32,32,8.391,1.407
2611,0.000,36,36,36,8.225,1.306
2612,0.000,31,31,31,8.167,1.398
2613,0.000,25,25,25,8.236,1.500
2614,0.000,54,54,54,8.924,0.961
2615,0.000,34,34,34,8.868,1.127
2616,0.000,40,40,40,8.938,1.250
2617,0.000,44,44,44,8.947,1.299
2618,0.000,36,36,36,8.845,1.407
2619,0.000,26,26,26,8.884,1.477
2620,0.000,23,23,23,8.764,1.655
2621,0.000,43,43,43,8.630,1.648
2622,0.000,33,33,33,9.153,1.574
2623,0.000,38,38,38,9.076,1.500
2624,0.000,29,29,29,8.991,1.391
2625,0.000,43,43,43,9.252,1.287
2626,0.000,55,55,55,9.095,1.093
2627,0.000,19,19,19,9.206,0.958
2628,0.000,30,30,30,9.398,1.417
2629,0.000,42,42,42,9.435,1.488
2630,0.000,25,25,25,9.338,1.549
2631,0.000,34,34,34,9.176,1.718
2632,0.000,30,30,30,8.559,0.306
2633,0.000,25,25,25,8.523,0.253
2634,0.000,33,33,33,8.606,0.205
2635,0.000,40,40,40,8.628,0.118
2636,0.000,28,28,28,8.512,0.059
2637,0.000,30,30,30,8.760,0.078
2638,0.000,37,37,37,8.792,0.128
2639,0.000,44,44,44,8.832,0.076
2640,0.000,57,57,57,8.814,0.012
2641,0.000,50,50,50,8.965,0.172
2642,0.000,62,62,62,9.024,0.297
2643,0.000,59,59,59,9.137,0.240
2644,0.000,38,38,38,9.115,0.076
2645,0.000,48,48,48,9.269,0.031
2646,0.000,32,32,32,9.297,0.144
2647,0.000,45,45,45,8.325,0.861
2648,0.000,32,32,32,8.068,0.950
2649,0.000,45,45,45,7.911,0.939
2650,0.000,47,47,47,7.743,0.083
2651,0.000,42,42,42,8.469,0.870
2652,0.000,21,21,21,8.828,0.849
2653,0.000,34,34,34,9.010,0.800
2654,0.000,28,28,28,9.278,0.486
2655,0.000,47,47,47,9.427,0.477
2656,0.000,27,27,27,9.392,0.589
2657,0.000,20,20,20,9.217,0.781
2658,0.000,15,15,15,9.288,0.882
2659,0.000,23,23,23,9.394,0.821
2660,0.000,27,27,27,9.413,0.998
2661,0.000,30,30,30,9.422,1.092
2662,0.000,29,29,29,9.295,1.194
2663,0.000,37,37,37,9.312,2.410
2664,0.000,35,35,35,9.097,2.646
2665,0.000,37,37,37,7.424,4.604
2666,0.000,21,21,21,7.488,4.650
2667,0.000,24,24,24,7.549,4.595
2668,0.000,18,18,18,7.410,4.748
2669,0.000,27,27,27,7.803,4.433
2670,0.000,44,44,44,7.595,4.817
2671,0.000,41,41,41,7.678,4.840
2672,0.000,21,21,21,7.451,4.868
2673,0.000,17,17,17,7.322,4.863
2674,0.000,32,32,32,7.861,4.900
2675,0.000,33,33,33,7.755,4.975
2676,0.000,23,23,23,7.766,4.875
2677,0.000,23,23,23,7.880,4.831
2678,0.000,33,33,33,7.951,4.780
2679,0.000,46,46,46,7.917,4.692
2680,0.000,59,59,59,8.002,4.880
2681,0.000,38,38,38,8.104,4.775
2682,0.000,21,21,21,7.977,4.498
2683,0.000,21,21,21,8.100,4.498
2684,0.000,23,23,23,8.150,4.616
2685,0.000,32,32,32,8.225,4.502
2686,0.000,33,33,33,8.329,4.407
2687,0.000,39,39,39,8.451,4.495
2688,0.000,30,30,30,8.600,4.523
2689,0.000,43,43,43,8.618,4.569
2690,0.000,41,41,41,8.706,4.535
2691,0.000,38,38,38,8.826,4.377
2692,0.000,50,50,50,8.889,4.444
2693,0.000,40,40,40,8.926,4.572
2694,0.000,45,45,45,8.345,4.722
2695,0.000,82,82,82,8.287,4.775
2696,0.000,53,53,53,8.312,4.863
2697,0.000,46,46,46,8.370,4.938
2698,0.000,42,42,42,8.556,4.919
2699,0.000,32,32,32,8.569,4.843
2700,0.000,28,28,28,8.412,4.803
2701,0.000,41,41,41,8.243,4.926
2702,0.000,36,36,36,8.294,5.046
2703,0.000,30,30,30,8.148,5.174
2704,0.000,28,28,28,8.134,5.255
2705,0.000,35,35,35,8.243,5.259
2706,0.000,29,29,29,8.072,5.329
2707,0.000,49,49,49,8.023,5.481
2708,0.000,36,36,36,7.951,5.433
2709,0.000,31,31,31,7.903,5.532
2710,0.000,24,24,24,7.843,5.644
2711,0.000,18,18,18,7.907,5.729
2712,0.000,25,25,25,7.988,5.678
2713,0.000,51,51,51,8.139,5.657
2714,0.000,40,40,40,8.181,5.725
2715,0.000,42,42,42,8.271,5.822
2716,0.000,43,43,43,8.292,5.442
2717,0.000,34,34,34,8.407,5.426
2718,0.000,26,26,26,8.380,5.377
2719,0.000,41,41,41,7.891,5.924
2720,0.000,36,36,36,8.211,5.954
2721,0.000,25,25,25,7.900,6.051
2722,0.000,35,35,35,7.688,5.201
2723,0.000,35,35,35,7.859,5.192
2724,0.000,41,41,41,8.905,4.914
2725,0.000,31,31,31,9.025,4.905
2726,0.000,27,27,27,8.993,4.757
2727,0.000,37,37,37,9.164,4.451
2728,0.000,33,33,33,9.100,4.428
2729,0.000,26,26,26,9.076,4.479
2730,0.000,30,30,30,9.377,4.442
2731,0.000,34,34,34,9.387,4.164
2732,0.000,30,30,30,9.419,4.095
2733,0.000,42,42,42,9.280,4.539
2734,0.000,26,26,26,9.377,4.581
2735,0.000,30,30,30,8.354,4.637
2736,0.000,39,39,39,8.736,5.354
2737,0.000,48,48,48,8.694,5.250
2738,0.000,38,38,38,8.549,5.153
2739,0.000,32,32,32,8.493,5.299
2740,0.000,27,27,27,8.587,5.059
2741,0.000,45,45,45,8.347,5.177
2742,0.000,24,24,24,8.705,5.003
2743,0.000,27,27,27,8.816,4.941
2744,0.000,15,15,15,8.826,5.125
2745,0.000,31,31,31,8.913,5.253
2746,0.000,32,32,32,9.087,5.229
2747,0.000,27,27,27,9.229,5.017
2748,0.000,36,36,36,9.299,5.170
2749,0.000,30,30,30,9.354,4.934
2750,0.000,40,40,40,9.128,5.396
2751,0.000,45,45,45,9.038,5.469
2752,0.000,40,40,40,9.118,5.556
2753,0.000,37,37,37,9.309,5.479
2754,0.000,32,32,32,8.826,5.528
2755,0.000,22,22,22,8.792,5.427
2756,0.000,35,35,35,8.604,5.618
2757,0.000,30,30,30,8.476,5.608
2758,0.000,27,27,27,8.524,5.691
2759,0.000,21,21,21,8.413,5.715
2760,0.000,13,13,13,8.312,5.622
2761,0.000,21,21,21,8.069,5.882
2762,0.000,23,23,23,8.156,6.167
2763,0.000,25,25,25,8.007,6.212
2764,0.000,34,34,34,8.035,6.396
2765,0.000,25,25,25,8.065,6.549
2766,0.000,30,30,30,8.194,6.868
2767,0.000,21,21,21,8.377,6.688
2768,0.000,23,23,23,8.762,6.074
2769,0.000,17,17,17,8.701,6.565
2770,0.000,52,52,52,8.322,6.414
2771,0.000,36,36,36,9.220,5.850
2772,0.000,29,29,29,9.229,5.771
2773,0.000,33,33,33,9.400,5.660
2774,0.000,36,36,36,8.993,5.576
2775,0.000,38,38,38,8.701,5.706
2776,0.000,29,29,29,8.789,5.688
2777,0.000,31,31,31,8.650,5.780
2778,0.000,30,30,30,8.581,5.817
2779,0.000,28,28,28,8.887,5.887
2780,0.000,34,34,34,8.956,5.970
2781,0.000,22,22,22,9.012,5.891
2782,0.000,36,36,36,9.044,6.072
2783,0.000,33,33,33,9.192,6.192
2784,0.000,36,36,36,9.289,5.998
2785,0.000,44,44,44,9.433,5.859
2786,0.000,21,21,21,9.326,5.928
2787,0.000,25,25,25,9.340,6.294
2788,0.000,32,32,32,9.039,6.211
2789,0.000,25,25,25,9.021,6.312
2790,0.000,24,24,24,8.956,6.632
2791,0.000,25,25,25,8.836,6.655
2792,0.000,30,30,30,8.836,6.576
2793,0.000,15,15,15,8.775,6.725
2794,0.000,35,35,35,8.600,6.595
2795,0.000,44,44,44,8.414,6.576
2796,0.000,18,18,18,8.553,6.697
2797,0.000,29,29,29,8.637,6.854
2798,0.000,27,27,27,8.382,6.854
2799,0.000,24,24,24,8.350,6.933
2800,0.000,35,35,35,8.660,7.053
2801,0.000,31,31,31,8.729,6.984
2802,0.000,49,49,49,8.863,6.924
2803,0.000,37,37,37,9.053,6.905
2804,0.000,26,26,26,8.984,6.826
2805,0.000,45,45,45,9.299,7.044
2806,0.000,32,32,32,9.308,6.947
2807,0.000,32,32,32,8.845,6.271
2808,0.000,55,55,55,8.493,6.123
2809,0.000,32,32,32,8.465,6.081
2810,0.000,33,33,33,8.562,6.062
2811,0.000,42,42,42,7.961,6.581
2812,0.000,34,34,34,7.947,6.637
2813,0.000,41,41,41,7.924,6.525
2814,0.000,21,21,21,7.743,6.738
2815,0.000,41,41,41,7.961,7.062
2816,0.000,56,56,56,8.021,6.896
2817,0.000,44,44,44,7.975,6.831
2818,0.000,44,44,44,7.887,6.812
2819,0.000,28,28,28,8.049,7.016
2820,0.000,23,23,23,7.928,6.942
2821,0.000,45,45,45,8.174,6.715
2822,0.000,41,41,41,8.378,6.344
2823,0.000,28,28,28,8.222,6.278
2824,0.000,17,17,17,8.215,6.472
2825,0.000,33,33,33,8.448,6.451
2826,0.000,37,37,37,8.549,6.247
2827,0.000,25,25,25,9.135,6.722
2828,0.000,36,36,36,9.344,6.806
2829,0.000,28,28,28,8.351,5.920
2830,0.000,15,15,15,7.007,6.375
2831,0.000,29,29,29,5.257,4.556
